state,candidate_name,pct_estimate,pct_trend_adjusted,date
Texas,Biden,46.69556,46.61954,11/09/2020
Texas,Trump,47.27556,47.44784,11/09/2020
Texas,Biden,44.70112,45.22536,11/09/2020
Texas,Trump,45.11252,47.55493,11/09/2020
Texas,Biden,46.67519,46.58934,10/09/2020
Texas,Trump,47.25471,47.42674,10/09/2020
Texas,Biden,44.94006,45.58265,10/09/2020
Texas,Trump,45.24004,47.52487,10/09/2020
Texas,Biden,46.68188,46.5465,09/09/2020
Texas,Trump,47.23582,47.3621,09/09/2020
Texas,Biden,44.8799,45.68295,09/09/2020
Texas,Trump,45.20964,47.40041,09/09/2020
Texas,Biden,46.93853,46.91003,08/09/2020
Texas,Trump,47.69348,48.0306,08/09/2020
Texas,Biden,45.85892,46.84006,08/09/2020
Texas,Trump,44.99825,47.67733,08/09/2020
Texas,Biden,46.63721,46.61644,07/09/2020
Texas,Trump,47.06562,47.67067,07/09/2020
Texas,Biden,43.69325,46.69599,07/09/2020
Texas,Trump,42.46992,46.85055,07/09/2020
Texas,Biden,46.64128,46.62191,06/09/2020
Texas,Trump,47.06486,47.59081,06/09/2020
Texas,Biden,43.67326,46.71468,06/09/2020
Texas,Trump,42.45002,46.69504,06/09/2020
Texas,Biden,46.65598,46.60919,05/09/2020
Texas,Trump,46.60325,47.14882,05/09/2020
Texas,Biden,43.94865,47.09861,05/09/2020
Texas,Trump,41.61309,46.04916,05/09/2020
Texas,Biden,46.65686,46.60154,04/09/2020
Texas,Trump,46.60342,47.11269,04/09/2020
Texas,Biden,43.94385,47.09006,04/09/2020
Texas,Trump,41.60639,45.91741,04/09/2020
Texas,Biden,46.21809,46.03238,03/09/2020
Texas,Trump,47.09089,47.58218,03/09/2020
Texas,Biden,42.931,46.55607,03/09/2020
Texas,Trump,41.61025,45.99229,03/09/2020
Texas,Biden,46.20584,46.09057,02/09/2020
Texas,Trump,47.07632,47.55614,02/09/2020
Texas,Biden,42.86236,46.32654,02/09/2020
Texas,Trump,41.56279,45.5626,02/09/2020
Texas,Biden,46.21246,46.11824,01/09/2020
Texas,Trump,47.0865,47.70956,01/09/2020
Texas,Biden,42.87152,46.54387,01/09/2020
Texas,Trump,41.57954,44.7652,01/09/2020
Texas,Biden,45.79023,45.68916,31/08/2020
Texas,Trump,47.07668,47.84074,31/08/2020
Texas,Biden,41.60837,46.23184,31/08/2020
Texas,Trump,40.25748,43.26443,31/08/2020
Texas,Biden,45.76218,45.59472,30/08/2020
Texas,Trump,47.05109,46.92114,30/08/2020
Texas,Biden,41.64791,46.52449,30/08/2020
Texas,Trump,40.28642,42.22401,30/08/2020
Texas,Biden,45.73663,45.72643,29/08/2020
Texas,Trump,47.0316,46.88724,29/08/2020
Texas,Biden,41.59431,46.72921,29/08/2020
Texas,Trump,40.31173,41.86335,29/08/2020
Texas,Biden,45.81792,45.74968,28/08/2020
Texas,Trump,47.09627,46.69397,28/08/2020
Texas,Biden,41.42382,46.43903,28/08/2020
Texas,Trump,40.18708,40.81175,28/08/2020
Texas,Biden,45.78236,45.61591,27/08/2020
Texas,Trump,47.05914,47.14753,27/08/2020
Texas,Biden,41.56402,45.14657,27/08/2020
Texas,Trump,40.20811,40.43112,27/08/2020
Texas,Biden,45.78177,45.61389,26/08/2020
Texas,Trump,47.05884,47.14495,26/08/2020
Texas,Biden,41.56211,45.13406,26/08/2020
Texas,Trump,40.20804,40.43114,26/08/2020
Texas,Biden,45.80996,46.13988,25/08/2020
Texas,Trump,47.08171,47.10623,25/08/2020
Texas,Biden,41.58652,43.63984,25/08/2020
Texas,Biden,46.06097,46.38882,24/08/2020
Texas,Trump,47.19383,47.25117,24/08/2020
Texas,Biden,42.14758,44.05209,24/08/2020
Texas,Biden,45.36004,45.74928,23/08/2020
Texas,Trump,46.82002,46.98897,23/08/2020
Texas,Biden,39.94535,41.41792,23/08/2020
Texas,Biden,45.3712,45.63854,22/08/2020
Texas,Trump,46.72144,47.09294,22/08/2020
Texas,Biden,39.93935,40.89904,22/08/2020
Texas,Biden,45.46035,45.6658,21/08/2020
Texas,Trump,46.89281,47.26152,21/08/2020
Texas,Biden,39.89649,40.05938,21/08/2020
Texas,Biden,45.37543,45.69209,20/08/2020
Texas,Trump,46.94314,47.50328,20/08/2020
Texas,Biden,39.84034,39.97079,20/08/2020
Texas,Biden,45.35937,45.65196,19/08/2020
Texas,Trump,46.90518,47.66702,19/08/2020
Texas,Biden,40.0809,40.1932,19/08/2020
Texas,Biden,45.39202,45.67191,18/08/2020
Texas,Trump,46.92033,47.67178,18/08/2020
Texas,Biden,45.39387,45.72372,17/08/2020
Texas,Trump,46.92024,47.68198,17/08/2020
Texas,Biden,46.26512,46.66765,16/08/2020
Texas,Trump,46.43683,47.43541,16/08/2020
Texas,Biden,46.40991,46.57449,15/08/2020
Texas,Trump,46.35427,47.07581,15/08/2020
Texas,Biden,46.41057,46.57491,14/08/2020
Texas,Trump,46.35416,47.07567,14/08/2020
Texas,Biden,46.42604,46.30911,13/08/2020
Texas,Trump,46.35225,47.03592,13/08/2020
Texas,Biden,46.2491,46.07573,12/08/2020
Texas,Trump,46.41173,46.84499,12/08/2020
Texas,Biden,46.20671,46.14233,11/08/2020
Texas,Trump,46.43006,46.82538,11/08/2020
Texas,Biden,46.2858,45.95631,10/08/2020
Texas,Trump,46.39816,46.71143,10/08/2020
Texas,Biden,46.22628,45.87377,09/08/2020
Texas,Trump,46.42281,46.76827,09/08/2020
Texas,Biden,46.2254,45.87323,08/08/2020
Texas,Trump,46.42417,46.76862,08/08/2020
Texas,Biden,46.2254,45.87323,07/08/2020
Texas,Trump,46.42417,46.76862,07/08/2020
Texas,Biden,46.74092,46.39928,06/08/2020
Texas,Trump,45.91185,46.44963,06/08/2020
Texas,Biden,46.74357,46.50406,05/08/2020
Texas,Trump,45.93046,46.52957,05/08/2020
Texas,Biden,46.73875,46.6599,04/08/2020
Texas,Trump,45.89725,46.33821,04/08/2020
Texas,Biden,46.7013,46.65185,03/08/2020
Texas,Trump,45.69025,46.07081,03/08/2020
Texas,Biden,46.68407,46.56265,02/08/2020
Texas,Trump,45.6942,46.01199,02/08/2020
Texas,Biden,46.67899,46.55791,01/08/2020
Texas,Trump,45.69263,46.02366,01/08/2020
Texas,Biden,46.67899,46.55791,31/07/2020
Texas,Trump,45.69263,46.02366,31/07/2020
Texas,Biden,46.65115,46.40782,30/07/2020
Texas,Trump,45.71142,45.78576,30/07/2020
Texas,Biden,46.64946,46.41473,29/07/2020
Texas,Trump,45.70789,45.73645,29/07/2020
Texas,Biden,46.67805,46.50204,28/07/2020
Texas,Trump,45.70446,45.73021,28/07/2020
Texas,Biden,46.40487,46.16689,27/07/2020
Texas,Trump,46.13192,46.16407,27/07/2020
Texas,Biden,46.42859,46.25235,26/07/2020
Texas,Trump,46.12651,46.24424,26/07/2020
Texas,Biden,46.41632,46.22531,25/07/2020
Texas,Trump,46.13179,46.18945,25/07/2020
Texas,Biden,46.40319,46.21539,24/07/2020
Texas,Trump,46.13685,46.19202,24/07/2020
Texas,Biden,46.38708,46.1911,23/07/2020
Texas,Trump,46.16223,46.21733,23/07/2020
Texas,Biden,46.37099,46.05226,22/07/2020
Texas,Trump,46.15689,46.14724,22/07/2020
Texas,Biden,46.0724,45.98212,21/07/2020
Texas,Trump,46.43436,46.38689,21/07/2020
Texas,Biden,46.0726,45.98236,20/07/2020
Texas,Trump,46.43402,46.38775,20/07/2020
Texas,Biden,46.0716,45.99834,19/07/2020
Texas,Trump,46.43323,46.37,19/07/2020
Texas,Biden,46.02301,45.96741,18/07/2020
Texas,Trump,46.42596,46.23777,18/07/2020
Texas,Biden,46.002,45.94587,17/07/2020
Texas,Trump,46.43502,46.24728,17/07/2020
Texas,Biden,46.00095,45.94669,16/07/2020
Texas,Trump,46.43414,46.22888,16/07/2020
Texas,Biden,46.00103,45.94366,15/07/2020
Texas,Trump,46.43446,46.23207,15/07/2020
Texas,Biden,46.07478,45.99501,14/07/2020
Texas,Trump,46.40405,46.25737,14/07/2020
Texas,Biden,46.34341,46.21448,13/07/2020
Texas,Trump,46.45528,46.29804,13/07/2020
Texas,Biden,46.40676,46.41736,12/07/2020
Texas,Trump,46.43709,46.33218,12/07/2020
Texas,Biden,46.75304,46.84515,11/07/2020
Texas,Trump,46.79716,46.63825,11/07/2020
Texas,Biden,45.77731,45.99603,10/07/2020
Texas,Trump,47.59651,47.28962,10/07/2020
Texas,Biden,45.76323,45.97206,09/07/2020
Texas,Trump,47.6011,47.26698,09/07/2020
Texas,Biden,45.73473,45.92944,08/07/2020
Texas,Trump,47.61312,47.27,08/07/2020
Texas,Biden,45.78502,46.18188,07/07/2020
Texas,Trump,47.60464,47.44253,07/07/2020
Texas,Biden,45.78762,46.15723,06/07/2020
Texas,Trump,47.6078,47.42841,06/07/2020
Texas,Biden,45.78754,46.15837,05/07/2020
Texas,Trump,47.60809,47.42836,05/07/2020
Texas,Biden,45.78484,46.15559,04/07/2020
Texas,Trump,47.60828,47.42847,04/07/2020
Texas,Biden,45.78484,46.15559,03/07/2020
Texas,Trump,47.60827,47.42834,03/07/2020
Texas,Biden,45.78147,46.16228,02/07/2020
Texas,Trump,47.60802,47.41066,02/07/2020
Texas,Biden,45.71981,46.53586,01/07/2020
Texas,Trump,47.65641,46.81166,01/07/2020
Texas,Biden,45.68793,46.61637,30/06/2020
Texas,Trump,47.66692,46.84163,30/06/2020
Texas,Biden,45.70984,46.44299,29/06/2020
Texas,Trump,47.65038,46.75755,29/06/2020
Texas,Biden,45.78463,46.50582,28/06/2020
Texas,Trump,47.69133,46.79747,28/06/2020
Texas,Biden,45.78463,46.50582,27/06/2020
Texas,Trump,47.69133,46.79747,27/06/2020
Texas,Biden,45.79541,46.51675,26/06/2020
Texas,Trump,47.69673,46.80274,26/06/2020
Texas,Biden,45.73814,46.38778,25/06/2020
Texas,Trump,47.66195,46.63203,25/06/2020
Texas,Biden,45.68605,46.58862,24/06/2020
Texas,Trump,48.42898,47.06719,24/06/2020
Texas,Biden,45.76314,46.67884,23/06/2020
Texas,Trump,48.44992,47.35071,23/06/2020
Texas,Biden,45.71854,46.75321,22/06/2020
Texas,Trump,48.40881,47.2409,22/06/2020
Texas,Biden,45.65545,46.47734,21/06/2020
Texas,Trump,48.39626,47.21157,21/06/2020
Texas,Biden,45.65629,46.4796,20/06/2020
Texas,Trump,48.39553,47.20988,20/06/2020
Texas,Biden,45.65411,46.39807,19/06/2020
Texas,Trump,48.39442,47.13835,19/06/2020
Texas,Biden,45.65521,46.41745,18/06/2020
Texas,Trump,48.3938,47.12938,18/06/2020
Texas,Biden,45.82125,46.52938,17/06/2020
Texas,Trump,48.39614,47.18001,17/06/2020
Texas,Biden,45.65484,46.57892,16/06/2020
Texas,Trump,48.40011,47.29775,16/06/2020
Texas,Biden,45.65506,46.26825,15/06/2020
Texas,Trump,48.39996,47.47015,15/06/2020
Texas,Biden,45.65529,46.25602,14/06/2020
Texas,Trump,48.40041,47.45828,14/06/2020
Texas,Biden,45.65842,46.1666,13/06/2020
Texas,Trump,48.40066,47.55542,13/06/2020
Texas,Biden,45.96807,46.42075,12/06/2020
Texas,Trump,48.25166,47.80811,12/06/2020
Texas,Biden,45.97309,46.42578,11/06/2020
Texas,Trump,48.25065,47.8071,11/06/2020
Texas,Biden,45.96912,46.42196,10/06/2020
Texas,Trump,48.25144,47.80786,10/06/2020
Texas,Biden,45.97159,46.39383,09/06/2020
Texas,Trump,48.25119,47.83753,09/06/2020
Texas,Biden,45.96637,46.31268,08/06/2020
Texas,Trump,48.25227,47.92318,08/06/2020
Texas,Biden,45.96136,46.30786,07/06/2020
Texas,Trump,48.25442,47.92487,07/06/2020
Texas,Biden,45.97923,46.35468,06/06/2020
Texas,Trump,48.25507,48.03625,06/06/2020
Texas,Biden,45.97945,46.23276,05/06/2020
Texas,Trump,48.25577,48.14536,05/06/2020
Texas,Biden,45.97824,46.05003,04/06/2020
Texas,Trump,48.25607,48.15585,04/06/2020
Texas,Biden,45.54729,45.50987,03/06/2020
Texas,Trump,48.17252,47.92922,03/06/2020
Texas,Biden,45.53836,45.30193,02/06/2020
Texas,Trump,48.17556,47.51327,02/06/2020
Texas,Biden,45.47662,45.28806,01/06/2020
Texas,Trump,48.16053,47.47187,01/06/2020
Texas,Biden,45.69244,45.03251,31/05/2020
Texas,Trump,49.14891,47.92749,31/05/2020
Texas,Biden,45.65428,45.14064,30/05/2020
Texas,Trump,49.13599,48.03449,30/05/2020
Texas,Biden,45.69332,45.19598,29/05/2020
Texas,Trump,49.14911,48.14761,29/05/2020
Texas,Biden,45.69332,45.19598,28/05/2020
Texas,Trump,49.14911,48.14761,28/05/2020
Texas,Biden,45.76201,45.07855,27/05/2020
Texas,Trump,49.10361,47.86284,27/05/2020
Texas,Biden,45.73297,45.48844,26/05/2020
Texas,Trump,49.09583,48.03069,26/05/2020
Texas,Biden,45.76341,45.23188,25/05/2020
Texas,Trump,49.10611,47.99017,25/05/2020
Texas,Biden,45.76341,45.23188,24/05/2020
Texas,Trump,49.10611,47.99017,24/05/2020
Texas,Biden,45.75284,45.32833,23/05/2020
Texas,Trump,49.10739,48.01275,23/05/2020
Texas,Biden,45.70632,45.34023,22/05/2020
Texas,Trump,49.08714,48.08268,22/05/2020
Texas,Biden,45.69866,45.33845,21/05/2020
Texas,Trump,49.08376,48.07412,21/05/2020
Texas,Biden,45.76269,45.43376,20/05/2020
Texas,Trump,49.10746,48.09582,20/05/2020
Texas,Biden,45.764,45.46821,19/05/2020
Texas,Trump,49.10968,48.23973,19/05/2020
Texas,Biden,45.76582,45.34341,18/05/2020
Texas,Trump,49.11172,48.29631,18/05/2020
Texas,Biden,45.74335,45.561,17/05/2020
Texas,Trump,49.10301,48.61715,17/05/2020
Texas,Biden,45.75136,45.6277,16/05/2020
Texas,Trump,49.10577,48.58171,16/05/2020
Texas,Biden,45.75504,45.60758,15/05/2020
Texas,Trump,49.10184,48.65851,15/05/2020
Texas,Biden,45.73716,45.58954,14/05/2020
Texas,Trump,49.08836,48.64505,14/05/2020
Texas,Biden,45.70819,45.32772,13/05/2020
Texas,Trump,49.07634,48.5273,13/05/2020
Texas,Biden,45.70576,45.34403,12/05/2020
Texas,Trump,49.06105,48.48554,12/05/2020
Texas,Biden,45.70288,45.28869,11/05/2020
Texas,Trump,49.09012,48.51008,11/05/2020
Texas,Biden,45.70253,45.29334,10/05/2020
Texas,Trump,49.09027,48.51892,10/05/2020
Texas,Biden,45.26214,44.57414,09/05/2020
Texas,Trump,48.48647,47.59814,09/05/2020
Texas,Biden,45.2515,44.70217,08/05/2020
Texas,Trump,48.51052,47.77716,08/05/2020
Texas,Biden,45.26326,44.71372,07/05/2020
Texas,Trump,48.50006,47.76691,07/05/2020
Texas,Biden,45.27159,44.71851,06/05/2020
Texas,Trump,48.49321,47.76286,06/05/2020
Texas,Biden,45.26993,44.90599,05/05/2020
Texas,Trump,48.50333,47.79338,05/05/2020
Texas,Biden,45.31667,45.1133,04/05/2020
Texas,Trump,48.47422,47.64641,04/05/2020
Texas,Biden,45.34228,44.97477,03/05/2020
Texas,Trump,48.4674,47.71323,03/05/2020
Texas,Biden,45.29976,45.05579,02/05/2020
Texas,Trump,48.48819,47.68878,02/05/2020
Texas,Biden,45.26225,45.02918,01/05/2020
Texas,Trump,48.50566,47.72288,01/05/2020
Texas,Biden,45.24782,44.98715,30/04/2020
Texas,Trump,48.51319,47.70721,30/04/2020
Texas,Biden,45.24785,44.98518,29/04/2020
Texas,Trump,48.51315,47.70347,29/04/2020
Texas,Biden,45.26254,45.30837,28/04/2020
Texas,Trump,48.51252,47.72049,28/04/2020
Texas,Biden,44.91525,44.62137,27/04/2020
Texas,Trump,48.80686,47.64787,27/04/2020
Texas,Biden,45.08833,44.81301,26/04/2020
Texas,Trump,49.40167,48.23511,26/04/2020
Texas,Biden,45.11222,44.83345,25/04/2020
Texas,Trump,49.39608,48.25571,25/04/2020
Texas,Biden,45.07273,44.81182,24/04/2020
Texas,Trump,49.41512,48.46453,24/04/2020
Texas,Biden,45.07273,44.81182,23/04/2020
Texas,Trump,49.41512,48.46453,23/04/2020
Texas,Biden,45.07273,44.81184,22/04/2020
Texas,Trump,49.41512,48.46452,22/04/2020
Texas,Biden,45.07273,44.81184,21/04/2020
Texas,Trump,49.41512,48.46452,21/04/2020
Texas,Biden,45.1102,44.7972,20/04/2020
Texas,Trump,49.42709,48.66854,20/04/2020
Texas,Biden,45.09126,44.67862,19/04/2020
Texas,Trump,49.4292,48.74386,19/04/2020
Texas,Biden,45.36634,44.87691,18/04/2020
Texas,Trump,48.95316,48.08126,18/04/2020
Texas,Biden,45.33366,44.80618,17/04/2020
Texas,Trump,48.91222,48.05882,17/04/2020
Texas,Biden,45.33365,44.79313,16/04/2020
Texas,Trump,48.91214,48.0246,16/04/2020
Texas,Biden,45.37593,44.53908,15/04/2020
Texas,Trump,48.92004,47.78412,15/04/2020
Texas,Biden,45.37777,44.26213,14/04/2020
Texas,Trump,48.95632,47.964,14/04/2020
Texas,Biden,45.3744,43.98346,13/04/2020
Texas,Trump,48.92057,47.91183,13/04/2020
Texas,Biden,45.37432,43.98388,12/04/2020
Texas,Trump,48.92065,47.91185,12/04/2020
Texas,Biden,45.48539,44.22745,11/04/2020
Texas,Trump,48.92983,47.25134,11/04/2020
Texas,Biden,45.56173,44.30293,10/04/2020
Texas,Trump,48.93618,47.25791,10/04/2020
Texas,Biden,45.37382,44.50026,09/04/2020
Texas,Trump,48.91921,47.30573,09/04/2020
Texas,Biden,45.37385,44.50021,08/04/2020
Texas,Trump,48.91956,47.30591,08/04/2020
Texas,Biden,45.38001,44.45592,07/04/2020
Texas,Trump,48.94107,47.36072,07/04/2020
Texas,Biden,45.37498,44.86072,06/04/2020
Texas,Trump,48.92049,47.32308,06/04/2020
Texas,Biden,45.3679,44.6477,05/04/2020
Texas,Trump,48.94017,47.45573,05/04/2020
Texas,Biden,45.3702,44.59201,04/04/2020
Texas,Trump,48.93533,47.37709,04/04/2020
Texas,Biden,45.3711,44.59254,03/04/2020
Texas,Trump,48.95016,47.4261,03/04/2020
Texas,Biden,45.37923,44.91772,02/04/2020
Texas,Trump,48.92068,47.5107,02/04/2020
Texas,Biden,45.37923,44.91772,01/04/2020
Texas,Trump,48.92068,47.5107,01/04/2020
Texas,Biden,45.37795,44.99798,31/03/2020
Texas,Trump,48.95903,47.57693,31/03/2020
Texas,Biden,45.37971,45.1142,30/03/2020
Texas,Trump,48.92102,47.63726,30/03/2020
Texas,Biden,45.37955,45.29802,29/03/2020
Texas,Trump,48.9207,47.66122,29/03/2020
Texas,Biden,45.38026,45.37651,28/03/2020
Texas,Trump,48.92043,47.70966,28/03/2020
Texas,Biden,45.37897,45.44786,27/03/2020
Texas,Trump,48.9659,47.85113,27/03/2020
Texas,Biden,45.37897,45.44786,26/03/2020
Texas,Trump,48.9659,47.85113,26/03/2020
Texas,Biden,45.38054,45.24429,25/03/2020
Texas,Trump,48.92607,47.82076,25/03/2020
Texas,Biden,45.38083,45.22026,24/03/2020
Texas,Trump,48.91612,47.48615,24/03/2020
Texas,Biden,45.39624,45.56614,23/03/2020
Texas,Trump,49.00179,48.2608,23/03/2020
Texas,Biden,45.37892,45.65755,22/03/2020
Texas,Trump,48.92501,48.50124,22/03/2020
Texas,Biden,45.38175,45.76151,21/03/2020
Texas,Trump,48.91952,48.37172,21/03/2020
Texas,Biden,45.38517,45.76351,20/03/2020
Texas,Trump,48.92702,48.36951,20/03/2020
Texas,Biden,45.38876,45.76796,19/03/2020
Texas,Trump,48.93405,48.37724,19/03/2020
Texas,Biden,45.39569,45.40362,18/03/2020
Texas,Trump,48.96954,47.98061,18/03/2020
Texas,Biden,45.39569,45.40362,17/03/2020
Texas,Trump,48.96954,47.98061,17/03/2020
Texas,Biden,45.39734,45.40208,16/03/2020
Texas,Trump,48.94514,48.035,16/03/2020
Texas,Biden,45.4053,45.51376,15/03/2020
Texas,Trump,48.94862,48.29742,15/03/2020
Texas,Biden,45.37857,45.57745,14/03/2020
Texas,Trump,48.91954,48.35711,14/03/2020
Texas,Biden,45.37909,45.57774,13/03/2020
Texas,Trump,48.91874,48.35991,13/03/2020
Texas,Biden,45.38205,45.38954,12/03/2020
Texas,Trump,48.91751,48.40346,12/03/2020
Texas,Biden,45.38067,45.33354,11/03/2020
Texas,Trump,48.91215,48.40405,11/03/2020
Texas,Biden,45.42166,45.48906,10/03/2020
Texas,Trump,48.8606,48.21477,10/03/2020
Texas,Biden,45.4101,45.51103,09/03/2020
Texas,Trump,48.85574,48.28524,09/03/2020
Texas,Biden,45.37666,45.58582,08/03/2020
Texas,Trump,48.9183,48.44775,08/03/2020
Texas,Biden,45.37598,45.44608,07/03/2020
Texas,Trump,48.91954,48.84656,07/03/2020
Texas,Biden,45.37695,45.36056,06/03/2020
Texas,Trump,48.91899,49.04848,06/03/2020
Texas,Biden,45.37675,45.36018,05/03/2020
Texas,Trump,48.91926,49.04891,05/03/2020
Texas,Biden,45.37571,45.35905,04/03/2020
Texas,Trump,48.92039,49.05014,04/03/2020
Texas,Biden,45.37645,45.35637,03/03/2020
Texas,Trump,48.91925,49.05639,03/03/2020
Texas,Biden,45.37694,45.35197,02/03/2020
Texas,Trump,48.91861,49.06053,02/03/2020
Texas,Biden,45.30895,45.26183,01/03/2020
Texas,Trump,49.09724,49.21024,01/03/2020
Texas,Biden,45.30896,45.26183,29/02/2020
Texas,Trump,49.09724,49.21024,29/02/2020
Texas,Biden,45.30901,45.288,28/02/2020
Texas,Trump,49.09676,49.16067,28/02/2020
Texas,Biden,45.30089,45.21401,27/02/2020
Texas,Trump,49.07925,49.10172,27/02/2020
